time,position,velocity,current,reference,voltage
21.42,0.011999107401915,2.14074482674098e-05,0.505308415881405,0.012,5.05361555849469
21.43,0.0119993010053909,1.67867212207635e-05,0.505320079686362,0.012,5.0536161818235
21.44,0.0119994507114026,1.32034328136784e-05,0.505329056579031,0.012,5.0536165587798
21.45,0.0119995653864699,1.04486458782557e-05,0.50533589189758,0.012,5.05361674141558
21.46,0.0119996548535144,8.29562674560854e-06,0.505341208812366,0.012,5.05361685213192
21.47,0.0119997287750071,6.52307261346139e-06,0.505345627206322,0.012,5.05361703596944
21.48,0.0119997891908231,5.07610173946472e-06,0.505349245121785,0.012,5.05361721515181
21.49,0.0119998365360751,3.94097530525987e-06,0.50535207536488,0.012,5.05361734403866
21.5,0.0119998721616631,3.08427991916203e-06,0.505354194648969,0.012,5.05361741022852
21.51,0.0119998981525862,2.4563010378509e-06,0.505355728760758,0.012,5.05361742166207
21.52,0.0119999173279421,1.99102296637257e-06,0.505356852560295,0.012,5.05361740662209
21.53,0.0119999332409275,1.60612885813763e-06,0.505357789980972,0.012,5.05361741373354
21.54,0.0119999482292116,1.24659079399236e-06,0.505358684639173,0.012,5.05361746983165
21.55,0.011999960995445,9.40681035146056e-07,0.50535944766634,0.012,5.05361753141811
21.56,0.011999971055092,6.99499860160354e-07,0.505360048432779,0.012,5.05361757752497
21.57,0.0119999782713829,5.2603512661787e-07,0.505360477829423,0.012,5.05361759653928
21.58,0.0119999828458164,4.15370700767078e-07,0.505360747620489,0.012,5.05361758598925
21.59,0.0119999853181601,3.54686457521956e-07,0.505360890443486,0.012,5.0536175525442
21.6,0.0119999865664504,3.23258280462033e-07,0.505360959809209,0.012,5.05361751201461
21.61,0.0119999878069923,2.92458061832497e-07,0.50536103010174,0.012,5.05361748935207
21.62,0.0119999903106552,2.31808516227858e-07,0.505361176214874,0.012,5.05361752031243
21.63,0.0119999933440645,1.56167020734567e-07,0.505361341752122,0.012,5.05361761605324
21.64,0.0119999962143617,8.36092546651849e-08,0.505361493299296,0.012,5.05361772864199
21.65,0.0119999985235969,2.5313810948318e-08,0.505361615618215,0.012,5.05361781792799
21.66,0.0120000000186684,-1.15722443721704e-08,0.505361699216539,0.012,5.05361785734458
21.67,0.0120000005913219,-2.39333721371761e-08,0.505361740347774,0.012,5.05361783390912
21.68,0.0120000002781512,-1.26855600722839e-08,0.505361741011266,0.012,5.05361774822299
21.69,0.0119999992605977,1.72236772121988e-08,0.505361708952208,0.012,5.05361761447159
21.7,0.0119999978649504,5.68152982212136e-08,0.505361657661635,0.012,5.05361746042433
21.71,0.0119999965623465,9.30787345750309e-08,0.505361606376425,0.012,5.05361732743464
21.72,0.0119999959687705,1.08971891009143e-07,0.505361580079301,0.012,5.05361727043996
21.73,0.0119999968803626,7.9545174709352e-08,0.505361597726261,0.012,5.05361737043381
21.74,0.0119999996157392,-2.17768913118501e-08,0.505361591404875,0.012,5.05361771114209
